Campaign_ID,Campaign_Name,Campaign_Type,Marketing_Channel,Campaign_Start_Date,Campaign_End_Date,Customer_ID,Customer_Name,Age,Gender,City,State,Country,Customer_Segment,Product_Category,Product_Name,Impressions,Clicks,Leads,Conversions,Engagements,Ad_Spend,Revenue,Profit,Bounce_Rate,Session_Duration,Purchase_Amount,Device_Type,Payment_Method,Campaign_Status,Customer_Feedback,Customer_Rating,Purchase_Date
C029,Mega Deal,Sales,Email,2025-10-07,2025-10-14,100830,Customer_830,58,Male,Delhi,Delhi,India,VIP,Grocery,Oil,49046,799,101,26,2353,6870.94,22219.95,15349.01,73.52,12.77,854.61,Desktop,UPI,Paused,Neutral,5,2025-10-14
C033,Mega Deal,Awareness,Facebook,2024-12-10,2025-01-07,100831,Customer_831,27,Male,Hyderabad,Telangana,India,Returning,Electronics,Phone,10245,1574,1113,467,4500,2815.31,3820.35,1005.04,65.78,9.18,8.18,Mobile,Cash,Active,Negative,3,2025-01-07
C009,New Launch,Sales,Facebook,2024-04-17,2024-05-16,100832,Customer_832,36,Female,Mumbai,Maharashtra,India,New,Fashion,T-Shirt,49141,8259,7276,2046,12628,4841.31,19083.89,14242.58,26.54,7.98,9.33,Mobile,Cash,Active,Neutral,1,2024-05-16
C049,New Launch,Awareness,LinkedIn,2025-01-22,2025-01-31,100833,Customer_833,33,Male,Bengaluru,Karnataka,India,New,Fashion,Shoes,29038,2907,609,565,3470,4938.05,19392.32,14454.27,29.76,2.89,34.32,Mobile,UPI,Active,Positive,3,2025-01-31
C004,Flash Sale,Promotion,LinkedIn,2024-12-12,2025-01-03,100834,Customer_834,25,Female,Bengaluru,Karnataka,India,Returning,Beauty,Cream,48765,1930,712,200,4575,1629.13,5112.18,3483.05,73.95,9.56,25.56,Mobile,Cash,Completed,Negative,3,2025-01-03
C012,Summer Sale,Sales,Facebook,2025-02-23,2025-03-06,100835,Customer_835,29,Male,Mumbai,Maharashtra,India,VIP,Beauty,Cream,19819,1105,283,85,1453,623.72,1131.04,507.32,71.77,4.19,13.31,Tablet,UPI,Paused,Neutral,3,2025-03-06
C035,Summer Sale,Sales,Google Ads,2025-03-12,2025-04-07,100836,Customer_836,38,Female,Delhi,Delhi,India,New,Fashion,Shoes,42928,7665,625,188,12108,2018.59,7092.41,5073.82,78.03,1.78,37.73,Tablet,Cash,Paused,Neutral,1,2025-04-07
C033,Festive Offer,Awareness,LinkedIn,2025-10-05,2025-11-04,100837,Customer_837,28,Male,Pune,Maharashtra,India,VIP,Grocery,Oil,22402,1515,103,50,1888,7624.73,20988.49,13363.76,24.29,3.31,419.77,Tablet,UPI,Paused,Positive,3,2025-11-04
C039,New Launch,Sales,Facebook,2024-08-09,2024-08-24,100838,Customer_838,25,Male,Mumbai,Maharashtra,India,VIP,Electronics,Phone,35104,6847,208,195,19088,4536.16,11021.83,6485.67,22.21,14.63,56.52,Tablet,UPI,Paused,Neutral,1,2024-08-24
C043,Mega Deal,Sales,Email,2024-11-15,2024-11-25,100839,Customer_839,56,Male,Delhi,Delhi,India,Returning,Home,Chair,12776,1403,454,68,4203,5268.05,17086.38,11818.33,26.51,2.66,251.27,Tablet,Card,Active,Neutral,5,2024-11-25
C002,Flash Sale,Awareness,LinkedIn,2025-05-21,2025-06-14,100840,Customer_840,18,Male,Mumbai,Maharashtra,India,New,Home,Chair,44928,1278,366,263,2326,5184.29,10776.85,3306.01,50.87,4.01,40.98,Tablet,Card,Completed,Positive,2,2025-06-14
C001,Flash Sale,Awareness,Email,2025-08-24,2025-09-01,100841,Customer_841,52,Female,Mumbai,Maharashtra,India,Returning,Home,Chair,25529,973,712,592,2915,8692.14,27264.03,18571.89,74.78,12.5,46.05,Desktop,Cash,Completed,Negative,1,2025-09-01
C010,New Launch,Sales,Google Ads,2025-08-25,2025-09-06,100842,Customer_842,41,Female,Hyderabad,Telangana,India,New,Beauty,Cream,21082,4088,478,93,9406,1378.88,5411.42,4032.54,34.89,3.11,58.19,Mobile,Card,Active,Neutral,5,2025-09-06
C049,Summer Sale,Sales,Google Ads,2025-06-01,2025-06-13,100843,Customer_843,18,Male,Mumbai,Maharashtra,India,VIP,Electronics,Phone,33166,6084,2314,1183,18003,8011.43,30393.66,22382.23,47.1,14.15,25.69,Mobile,Net Banking,Paused,Negative,5,2025-06-13
C028,New Launch,Promotion,Facebook,2024-10-05,2024-10-17,100844,Customer_844,54,Female,Mumbai,Maharashtra,India,New,Fashion,Shoes,13453,1826,1670,256,3670,4462.27,17141.04,12678.77,69.91,6.44,66.96,Desktop,UPI,Completed,Negative,3,2024-10-17
C023,Mega Deal,Awareness,Instagram,2025-01-27,2025-02-14,100845,Customer_845,49,Male,Mumbai,Maharashtra,India,Returning,Electronics,Laptop,15269,1112,1082,191,2384,716.73,1302.66,585.93,45.44,12.71,6.82,Tablet,Card,Paused,Neutral,2,2025-02-14
C001,Mega Deal,Sales,LinkedIn,2025-02-14,2025-03-02,100846,Customer_846,33,Male,Mumbai,Maharashtra,India,New,Electronics,Laptop,30722,3242,3004,2568,9606,8663.54,9949.72,1286.18,77.52,4.2,3.87,Tablet,Net Banking,Paused,Positive,2,2025-03-02
C049,Flash Sale,Promotion,Facebook,2024-06-06,2024-06-21,100847,Customer_847,54,Female,Mumbai,Maharashtra,India,New,Electronics,Phone,30278,1113,299,225,2115,3098.04,9157.19,6059.15,57.62,6.0,40.7,Tablet,Card,Paused,Positive,2,2024-06-21
C025,Flash Sale,Promotion,Instagram,2024-10-17,2024-11-09,100848,Customer_848,25,Male,Hyderabad,Telangana,India,Returning,Home,Chair,38377,7446,4478,3562,16664,7563.98,11564.13,4000.15,70.25,4.06,3.25,Desktop,UPI,Active,Negative,1,2024-11-09
C025,Summer Sale,Promotion,Google Ads,2025-06-24,2025-07-08,100849,Customer_849,53,Male,Bengaluru,Karnataka,India,New,Home,Chair,3627,668,218,114,1144,1786.08,11659.285,3355.05,64.9,5.96,45.1,Desktop,Net Banking,Active,Neutral,4,2025-07-08
C047,Festive Offer,Promotion,Email,2024-02-28,2024-03-26,100850,Customer_850,36,Male,Delhi,Delhi,India,New,Electronics,Laptop,48614,321,93,23,535,678.85,840.71,161.86,65.98,6.48,36.55,Mobile,Card,Paused,Negative,3,2024-03-26
C045,New Launch,Sales,Google Ads,2024-10-03,2024-10-16,100851,Customer_851,60,Female,Mumbai,Maharashtra,India,Returning,Home,Mixer,40854,1666,749,617,2326,9700.33,17037.32,7336.99,67.06,10.11,27.61,Tablet,Cash,Paused,Positive,2,2024-10-16
C031,Mega Deal,Awareness,Facebook,2025-10-24,2025-11-01,100852,Customer_852,30,Female,Mumbai,Maharashtra,India,VIP,Fashion,Shoes,6877,281,73,13,610,1563.54,4238.09,2674.55,46.79,4.36,326.01,Tablet,UPI,Active,Positive,3,2025-11-01
C007,Mega Deal,Sales,Google Ads,2025-05-05,2025-05-12,100853,Customer_853,48,Male,Delhi,Delhi,India,Returning,Home,Chair,26580,3071,2622,57,5466,7192.2,11659.285,6930.78,75.23,9.23,247.77,Desktop,Card,Completed,Positive,4,2025-05-12
C044,Festive Offer,Promotion,Instagram,2025-06-28,2025-07-13,100854,Customer_854,60,Male,Pune,Maharashtra,India,Returning,Grocery,Rice,32866,833,608,550,2289,7181.54,14273.26,7091.72,36.98,8.83,25.95,Tablet,Cash,Completed,Positive,5,2025-07-13
C005,Summer Sale,Promotion,Facebook,2024-04-03,2024-04-25,100855,Customer_855,45,Male,Mumbai,Maharashtra,India,New,Fashion,T-Shirt,19377,94,27,1,96,7608.98,14325.73,6716.75,22.29,7.98,14325.73,Tablet,Card,Completed,Neutral,1,2024-04-25
C043,Mega Deal,Promotion,Google Ads,2024-11-01,2024-11-21,100856,Customer_856,49,Male,Delhi,Delhi,India,New,Electronics,Laptop,25554,2940,1247,112,8259,1594.21,3704.68,2110.47,25.13,9.8,33.08,Tablet,UPI,Paused,Negative,3,2024-11-21
C050,Festive Offer,Awareness,Facebook,2024-07-11,2024-07-21,100857,Customer_857,47,Female,Bengaluru,Karnataka,India,Returning,Beauty,Cream,6974,227,130,24,660,9176.07,21265.7,12089.63,28.17,10.21,886.07,Mobile,Net Banking,Active,Negative,3,2024-07-21
C028,Summer Sale,Promotion,LinkedIn,2025-01-14,2025-01-23,100858,Customer_858,47,Female,Pune,Maharashtra,India,VIP,Grocery,Oil,23747,1590,492,232,2393,5184.29,8701.94,5142.28,61.82,12.35,37.51,Desktop,Net Banking,Paused,Negative,5,2025-01-23
C007,Mega Deal,Promotion,Google Ads,2024-11-24,2024-12-19,100859,Customer_859,51,Male,Bengaluru,Karnataka,India,VIP,Beauty,Cream,17643,2033,418,152,5707,9457.93,29763.76,20305.83,74.85,5.01,195.81,Desktop,Cash,Completed,Positive,3,2024-12-19
C046,Mega Deal,Sales,LinkedIn,2025-11-30,2025-12-15,100860,Customer_860,42,Male,Bengaluru,Karnataka,India,New,Grocery,Rice,27466,960,870,719,2686,6260.39,18693.63,12433.24,33.25,3.31,26.0,Tablet,Card,Completed,Neutral,3,2025-12-15
C006,Flash Sale,Promotion,Google Ads,2024-07-15,2024-08-13,100861,Customer_861,33,Female,Hyderabad,Telangana,India,New,Fashion,T-Shirt,37399,5803,862,712,16429,9460.41,21244.72,11784.31,68.09,9.01,29.84,Desktop,Card,Completed,Negative,5,2024-08-13
C036,Flash Sale,Awareness,LinkedIn,2025-07-09,2025-07-31,100862,Customer_862,60,Male,Mumbai,Maharashtra,India,VIP,Electronics,Phone,24631,2557,1695,1612,2583,9428.02,12531.84,3103.82,43.86,5.49,7.77,Desktop,Card,Completed,Negative,4,2025-07-31
C027,Mega Deal,Sales,Instagram,2025-08-05,2025-09-02,100863,Customer_863,23,Female,Delhi,Delhi,India,New,Home,Chair,48181,396,212,140,1036,5184.29,19818.92,10430.71,30.04,5.98,141.56,Desktop,Card,Completed,Negative,4,2025-09-02
C044,Summer Sale,Sales,LinkedIn,2025-10-18,2025-10-28,100864,Customer_864,60,Male,Delhi,Delhi,India,New,Home,Mixer,10318,1749,580,337,2991,7499.59,20715.4,13215.81,65.64,14.68,61.47,Tablet,UPI,Active,Neutral,5,2025-10-28
C020,Summer Sale,Awareness,Instagram,2024-01-09,2024-01-24,100865,Customer_865,36,Male,Delhi,Delhi,India,VIP,Electronics,Phone,33752,5098,773,683,14544,8428.02,11659.285,12272.82,26.16,12.68,30.31,Mobile,Cash,Active,Negative,3,2024-01-24
C048,New Launch,Sales,LinkedIn,2025-07-28,2025-08-10,100866,Customer_866,32,Male,Hyderabad,Telangana,India,Returning,Electronics,Laptop,12308,2449,377,351,3616,4194.61,10942.22,6747.61,77.07,3.06,31.17,Desktop,UPI,Completed,Negative,4,2025-08-10
C016,Flash Sale,Promotion,Instagram,2024-12-03,2024-12-16,100867,Customer_867,41,Male,Mumbai,Maharashtra,India,Returning,Home,Chair,13913,1103,128,77,2466,9665.15,14491.05,4825.9,55.62,5.29,188.2,Mobile,Net Banking,Active,Negative,5,2024-12-16
C049,Summer Sale,Promotion,Email,2025-06-28,2025-07-23,100868,Customer_868,22,Female,Mumbai,Maharashtra,India,VIP,Grocery,Oil,16875,2038,669,110,4950,8076.51,26285.6,18209.09,26.45,3.51,238.96,Tablet,Net Banking,Completed,Negative,4,2025-07-23
C027,Flash Sale,Promotion,Email,2024-10-29,2024-11-15,100869,Customer_869,34,Female,Bengaluru,Karnataka,India,Returning,Fashion,T-Shirt,8625,496,304,287,1179,1177.07,1516.6,339.53,53.38,8.89,5.28,Tablet,Cash,Active,Negative,4,2024-11-15
C039,Festive Offer,Promotion,Google Ads,2024-10-04,2024-10-13,100870,Customer_870,18,Male,Hyderabad,Telangana,India,New,Home,Chair,43676,8347,8179,949,10331,9878.08,10914.9,1036.82,56.58,9.86,11.5,Tablet,Net Banking,Active,Positive,5,2024-10-13
C001,Flash Sale,Sales,Facebook,2025-11-18,2025-12-13,100871,Customer_871,32,Male,Hyderabad,Telangana,India,VIP,Home,Chair,39873,427,137,52,441,2981.34,11659.285,8848.87,69.42,12.41,227.5,Desktop,Net Banking,Completed,Negative,3,2025-12-13
C022,New Launch,Sales,LinkedIn,2024-10-24,2024-11-12,100872,Customer_872,52,Female,Delhi,Delhi,India,Returning,Fashion,T-Shirt,23945,380,232,30,729,3064.35,4697.83,1633.48,51.57,13.95,156.59,Tablet,Net Banking,Active,Negative,3,2024-11-12
C028,Flash Sale,Promotion,LinkedIn,2024-02-19,2024-03-13,100873,Customer_873,47,Female,Mumbai,Maharashtra,India,Returning,Home,Mixer,15929,2983,1746,1252,7063,1198.45,2273.43,1074.98,31.82,11.37,1.82,Tablet,Net Banking,Paused,Positive,1,2024-03-13
C022,Flash Sale,Promotion,Facebook,2025-03-20,2025-04-04,100874,Customer_874,32,Female,Delhi,Delhi,India,New,Beauty,Cream,19639,407,175,76,558,590.12,1630.97,1040.85,51.04,2.51,21.46,Mobile,Cash,Paused,Negative,5,2025-04-04
C011,Summer Sale,Promotion,Facebook,2025-10-15,2025-10-24,100875,Customer_875,56,Female,Mumbai,Maharashtra,India,VIP,Beauty,Perfume,19081,3533,3294,444,4540,1397.93,4041.83,2643.9,42.97,9.92,9.1,Tablet,Net Banking,Completed,Neutral,5,2025-10-24
C021,Flash Sale,Sales,Instagram,2024-04-22,2024-05-17,100876,Customer_876,35,Female,Delhi,Delhi,India,New,Beauty,Perfume,18443,889,230,221,2632,1854.46,3861.85,2007.39,28.79,1.87,17.47,Desktop,Card,Paused,Neutral,2,2024-05-17
C007,Summer Sale,Promotion,Instagram,2024-02-04,2024-02-26,100877,Customer_877,33,Female,Pune,Maharashtra,India,VIP,Electronics,Laptop,27959,1349,446,366,3031,8104.04,25125.6,17021.56,76.19,9.47,68.65,Mobile,Cash,Completed,Negative,3,2024-02-26
C043,Mega Deal,Awareness,LinkedIn,2025-11-10,2025-12-03,100878,Customer_878,58,Male,Mumbai,Maharashtra,India,VIP,Fashion,T-Shirt,34213,3338,2979,2282,3716,1537.66,4056.59,2518.93,24.71,11.87,1.78,Desktop,Net Banking,Completed,Negative,2,2025-12-03
C049,Flash Sale,Promotion,Google Ads,2025-08-20,2025-09-17,100879,Customer_879,23,Female,Pune,Maharashtra,India,VIP,Grocery,Rice,38469,4046,3283,751,9183,9276.53,34967.23,25690.7,37.1,5.13,46.56,Mobile,UPI,Completed,Negative,4,2025-09-17
C015,Summer Sale,Sales,LinkedIn,2025-04-07,2025-04-26,100880,Customer_880,26,Male,Mumbai,Maharashtra,India,New,Home,Chair,6507,849,223,21,2439,6578.42,17606.78,11028.36,46.93,9.03,838.42,Desktop,Card,Active,Neutral,5,2025-04-26
C012,Flash Sale,Promotion,Instagram,2024-12-06,2024-12-26,100881,Customer_881,45,Male,Pune,Maharashtra,India,Returning,Home,Mixer,9267,1174,311,98,3235,6767.25,23767.79,17000.54,76.6,6.28,242.53,Mobile,Cash,Active,Neutral,1,2024-12-26
C047,Summer Sale,Awareness,Instagram,2025-02-04,2025-02-23,100882,Customer_882,18,Male,Hyderabad,Telangana,India,Returning,Beauty,Perfume,40180,2121,1092,1024,3061,1797.49,4906.37,3108.88,72.33,2.08,4.79,Mobile,Card,Completed,Positive,2,2025-02-23
C031,Mega Deal,Sales,LinkedIn,2025-03-02,2025-03-20,100883,Customer_883,30,Female,Bengaluru,Karnataka,India,New,Grocery,Oil,48004,3245,804,769,7385,6573.02,17059.2,10486.18,26.96,13.45,22.18,Desktop,Cash,Active,Negative,1,2025-03-20
C011,Festive Offer,Sales,LinkedIn,2025-10-05,2025-10-24,100884,Customer_884,23,Female,Mumbai,Maharashtra,India,New,Beauty,Cream,46598,1462,767,694,2646,2706.75,7889.56,5182.81,23.87,7.07,11.37,Tablet,Net Banking,Completed,Positive,5,2025-10-24
C030,Festive Offer,Promotion,Email,2024-02-15,2024-03-08,100885,Customer_885,41,Female,Hyderabad,Telangana,India,New,Fashion,Shoes,32509,1221,790,553,2572,8934.88,34121.46,25186.58,47.39,14.44,61.7,Tablet,Cash,Active,Neutral,5,2024-03-08
C028,Summer Sale,Sales,LinkedIn,2024-03-25,2024-04-03,100886,Customer_886,20,Female,Hyderabad,Telangana,India,VIP,Electronics,Laptop,5313,674,267,80,1090,6471.39,11659.285,7349.85,65.3,11.89,172.77,Desktop,UPI,Completed,Neutral,2,2024-04-03
C026,Mega Deal,Awareness,LinkedIn,2025-11-19,2025-12-03,100887,Customer_887,40,Male,Delhi,Delhi,India,New,Home,Mixer,15490,522,104,66,1056,3969.95,11817.75,7847.8,75.16,6.68,179.06,Desktop,Cash,Active,Negative,1,2025-12-03
C029,Summer Sale,Sales,Google Ads,2025-04-03,2025-05-03,100888,Customer_888,19,Male,Mumbai,Maharashtra,India,VIP,Electronics,Laptop,42637,3177,2185,1818,7434,3145.0,10497.73,7352.73,47.68,12.45,5.77,Mobile,Card,Paused,Positive,2,2025-05-03
C023,Flash Sale,Promotion,Email,2025-05-14,2025-06-01,100889,Customer_889,38,Female,Pune,Maharashtra,India,VIP,Beauty,Perfume,49234,4533,3967,1396,9176,9658.69,34425.79,24767.1,24.02,4.89,24.66,Desktop,Cash,Paused,Positive,3,2025-06-01
C016,Flash Sale,Sales,Email,2024-07-02,2024-07-27,100890,Customer_890,28,Male,Bengaluru,Karnataka,India,VIP,Fashion,Shoes,29394,2892,1760,12,8467,5243.35,14368.03,9124.68,33.47,12.78,1197.34,Desktop,Net Banking,Paused,Negative,1,2024-07-27
C025,New Launch,Sales,Email,2024-07-31,2024-08-12,100891,Customer_891,51,Male,Pune,Maharashtra,India,New,Fashion,T-Shirt,26723,4632,321,227,9961,2545.53,9364.85,6819.32,54.57,4.46,41.25,Desktop,Net Banking,Completed,Negative,5,2024-08-12
C024,Mega Deal,Awareness,LinkedIn,2025-04-04,2025-05-02,100892,Customer_892,46,Female,Mumbai,Maharashtra,India,VIP,Grocery,Rice,44992,3757,3678,2791,6451,2071.04,6425.27,4354.23,53.17,8.06,2.3,Tablet,Cash,Paused,Negative,3,2025-05-02
C010,Festive Offer,Sales,Facebook,2025-08-18,2025-08-31,100893,Customer_893,53,Female,Delhi,Delhi,India,New,Grocery,Oil,32724,106,54,46,228,6518.01,8254.59,1736.58,25.03,10.18,179.45,Tablet,Net Banking,Paused,Positive,3,2025-08-31
C019,Mega Deal,Promotion,Facebook,2024-12-28,2025-01-26,100894,Customer_894,30,Male,Mumbai,Delhi,India,Returning,Fashion,T-Shirt,31067,4933,3898,734,13065,8172.75,17164.98,8992.23,54.91,2.95,23.39,Tablet,UPI,Paused,Positive,5,2025-01-26
C014,Flash Sale,Sales,Email,2024-11-14,2024-12-07,100895,Customer_895,52,Female,Mumbai,Maharashtra,India,VIP,Fashion,T-Shirt,45614,6029,1646,846,7644,2742.86,8024.81,5281.95,69.51,10.9,9.49,Tablet,Card,Paused,Negative,5,2024-12-07
C029,Festive Offer,Sales,LinkedIn,2024-07-03,2024-07-18,100896,Customer_896,39,Female,Hyderabad,Telangana,India,New,Beauty,Cream,18338,1195,970,178,2820,636.08,2163.77,1527.69,22.0,10.28,12.16,Mobile,UPI,Completed,Neutral,2,2024-07-18
C024,Flash Sale,Sales,Instagram,2025-05-13,2025-05-24,100897,Customer_897,31,Male,Mumbai,Maharashtra,India,New,Beauty,Perfume,44023,5034,2632,2375,14197,8970.01,22687.69,13717.68,76.04,9.67,9.55,Desktop,UPI,Active,Negative,2,2025-05-24
C035,Festive Offer,Sales,Facebook,2024-02-09,2024-02-23,100898,Customer_898,43,Male,Hyderabad,Telangana,India,VIP,Grocery,Oil,14839,2848,1832,1604,7024,522.58,734.08,211.5,76.07,7.36,0.46,Desktop,UPI,Active,Negative,1,2024-02-23
C045,Mega Deal,Sales,Facebook,2025-05-10,2025-06-07,100899,Customer_899,58,Female,Delhi,Delhi,India,Returning,Beauty,Perfume,18966,2327,394,186,5060,9916.26,35453.61,25537.35,40.64,1.35,190.61,Desktop,Cash,Completed,Neutral,2,2025-06-07
C033,Mega Deal,Sales,Facebook,2024-08-18,2024-09-09,100900,Customer_900,55,Male,Mumbai,Maharashtra,India,New,Home,Chair,1864,201,84,56,335,4959.91,18204.35,13244.44,39.75,3.55,325.08,Tablet,UPI,Active,Positive,5,2024-09-09
C040,Summer Sale,Awareness,LinkedIn,2024-10-03,2024-10-12,100901,Customer_901,34,Female,Delhi,Delhi,India,Returning,Beauty,Perfume,16914,2268,576,571,4890,3548.15,6277.82,2729.67,28.07,10.11,10.99,Tablet,Net Banking,Active,Negative,3,2024-10-12
C034,New Launch,Promotion,Instagram,2025-04-24,2025-05-17,100902,Customer_902,42,Female,Delhi,Delhi,India,VIP,Grocery,Oil,39816,1543,797,100,2583,5416.61,20586.38,15169.77,32.44,7.04,205.86,Mobile,Net Banking,Completed,Neutral,2,2025-05-17
C047,Mega Deal,Promotion,LinkedIn,2024-02-18,2024-03-01,100903,Customer_903,51,Female,Mumbai,Maharashtra,India,Returning,Fashion,Shoes,43663,168,24,9,383,6217.33,22163.94,15946.61,46.89,13.77,2462.66,Desktop,Cash,Paused,Negative,1,2024-03-01
C035,Summer Sale,Awareness,Google Ads,2024-04-04,2024-04-20,100904,Customer_904,24,Female,Pune,Maharashtra,India,New,Grocery,Oil,33430,6599,3215,811,10924,6124.79,9290.26,3165.47,69.65,4.09,11.46,Mobile,Cash,Paused,Neutral,2,2024-04-20
C045,Flash Sale,Awareness,Email,2024-09-16,2024-10-14,100905,Customer_905,44,Female,Mumbai,Maharashtra,India,Returning,Grocery,Rice,39109,1704,638,167,4991,3714.68,11659.285,4581.38,37.23,4.15,49.68,Tablet,Cash,Active,Positive,4,2024-10-14
C001,Festive Offer,Promotion,Google Ads,2025-04-30,2025-05-19,100906,Customer_906,20,Male,Mumbai,Maharashtra,India,VIP,Beauty,Cream,17358,1331,592,345,1886,4847.98,8121.05,3273.07,60.87,10.64,23.54,Mobile,Cash,Paused,Neutral,4,2025-05-19
C028,Festive Offer,Promotion,Facebook,2024-10-13,2024-10-22,100907,Customer_907,58,Female,Mumbai,Karnataka,India,Returning,Home,Chair,10479,397,267,22,632,6417.22,17399.13,10981.91,21.85,6.98,790.87,Mobile,Net Banking,Completed,Neutral,5,2024-10-22
C016,Summer Sale,Sales,Google Ads,2025-05-26,2025-06-09,100908,Customer_908,56,Female,Hyderabad,Telangana,India,Returning,Beauty,Cream,49334,2478,883,537,4112,2557.17,8689.66,6132.49,74.06,3.99,16.18,Desktop,Card,Paused,Negative,3,2025-06-09
C007,Festive Offer,Sales,LinkedIn,2024-06-08,2024-06-28,100909,Customer_909,33,Male,Delhi,Delhi,India,Returning,Grocery,Rice,12910,349,51,24,362,9428.57,31865.18,22436.61,69.95,7.22,1327.72,Mobile,Cash,Completed,Neutral,5,2024-06-28
C047,Mega Deal,Sales,LinkedIn,2024-12-09,2024-12-24,100910,Customer_910,57,Male,Mumbai,Maharashtra,India,VIP,Home,Chair,20989,757,740,427,2166,7067.16,8613.79,1546.63,44.63,4.04,20.17,Tablet,Net Banking,Active,Neutral,1,2024-12-24
C033,Mega Deal,Awareness,Email,2024-09-17,2024-10-16,100911,Customer_911,32,Male,Delhi,Delhi,India,VIP,Grocery,Oil,20506,2559,2406,1767,4733,7080.14,22693.4,15613.26,26.99,3.09,12.84,Desktop,Card,Completed,Negative,3,2024-10-16
C016,Festive Offer,Promotion,LinkedIn,2024-09-12,2024-09-26,100912,Customer_912,20,Female,Bengaluru,Karnataka,India,VIP,Home,Mixer,21086,625,113,61,1869,5414.61,16314.55,10899.94,49.61,6.76,267.45,Desktop,Card,Paused,Neutral,1,2024-09-26
C030,New Launch,Awareness,Facebook,2025-11-21,2025-12-02,100913,Customer_913,51,Female,Mumbai,Maharashtra,India,VIP,Beauty,Perfume,24148,259,98,21,599,2621.6,3449.17,827.57,20.71,7.8,164.25,Desktop,Card,Completed,Positive,2,2025-12-02
C022,Festive Offer,Awareness,Facebook,2025-02-13,2025-02-20,100914,Customer_914,53,Female,Delhi,Delhi,India,Returning,Electronics,Phone,39085,1503,745,121,4167,6262.08,10475.6,4213.52,56.41,3.84,86.58,Tablet,Card,Paused,Neutral,5,2025-02-20
C024,Mega Deal,Awareness,Instagram,2025-02-21,2025-03-11,100915,Customer_915,34,Male,Pune,Maharashtra,India,New,Home,Mixer,12838,986,580,61,2911,5184.29,877.58,192.89,34.23,10.64,14.39,Tablet,Cash,Paused,Neutral,3,2025-03-11
C036,Mega Deal,Sales,Google Ads,2024-01-19,2024-02-07,100916,Customer_916,49,Female,Delhi,Delhi,India,VIP,Fashion,T-Shirt,27305,1746,905,224,3648,8619.45,11659.285,18681.62,58.69,5.9,121.88,Desktop,Net Banking,Paused,Negative,3,2024-02-07
C008,Flash Sale,Awareness,Email,2024-02-18,2024-03-12,100917,Customer_917,18,Male,Mumbai,Maharashtra,India,VIP,Home,Chair,45060,8863,8212,4487,18395,5801.81,21811.07,16009.26,36.21,9.37,4.86,Tablet,Net Banking,Completed,Negative,3,2024-03-12
C037,Summer Sale,Awareness,Facebook,2024-03-17,2024-04-14,100918,Customer_918,27,Female,Mumbai,Maharashtra,India,Returning,Grocery,Rice,5785,540,378,68,765,9731.28,23938.71,14207.43,49.23,8.45,352.04,Mobile,Net Banking,Completed,Negative,3,2024-04-14
C025,Festive Offer,Awareness,Instagram,2024-04-12,2024-04-21,100919,Customer_919,39,Female,Bengaluru,Karnataka,India,Returning,Electronics,Laptop,20480,2641,63,8,3786,8133.15,23664.76,15531.61,74.47,13.84,2958.09,Mobile,UPI,Paused,Positive,2,2024-04-21
C027,Festive Offer,Awareness,LinkedIn,2025-09-06,2025-09-19,100920,Customer_920,59,Male,Mumbai,Maharashtra,India,New,Home,Chair,44619,2966,442,243,3402,710.0,947.48,237.48,56.22,11.68,3.9,Desktop,UPI,Completed,Neutral,3,2025-09-19
C016,Mega Deal,Awareness,LinkedIn,2025-08-28,2025-09-08,100921,Customer_921,49,Male,Hyderabad,Telangana,India,New,Beauty,Cream,49614,4752,523,469,5370,6073.74,21105.13,15031.39,57.63,8.33,45.0,Mobile,Net Banking,Completed,Positive,3,2025-09-08
